AMBIGUITY	ATYPICALITY	ATYPICALITY_SD	ENTROPY_COUNTS	ENTROPY_RATINGS	LIKEABILITY_SD	METAPHOR1	METAPHOR2	METAPHOR3	NONVERBAL	NONVERBAL_SD	NUM_COUNTS	PERCEPTION	PERCEPTION_SD	ROBOT	TACTILE_MOBILITY	TACTILE_MOBILITY_SD	TIMESPENT	TIMESPENT_SD
5.15	5.05	1.0201815111976267	1.0888999753452238	1.057833854118518	1.018197685283064	0.44336564979168674	0.7929749448487605	1.045870476030172	-1.0875	0.3485442538258233	10.0	-0.1875	0.39821921962029905	Misty	0.5	0.4313670131106457	274.55	110.37780503343957
3.25	3.85	1.1488219137332316	1.0114042647073516	1.0970975348424539	0.8516776014678942	0.9879623900789575	0.9090926650700744	1.0439354688666798	-0.2375	0.40144691040659414	6.0	-0.175	0.3580270764900331	Kirobo	1.1625	0.38806600195714125	241.1	82.27551956176205
5.75	6.95	0.9482814372381894	0.8608513906312316	1.085408788713488	1.1094270688299575	1.0398116226155174	0.970671390002003	1.0593165621981788	-1.25	0.3707522757853281	15.0	-1.075	0.3646716159779919	Blossom	-0.7125	0.4013721426245224	139.15	33.35465365148507
6.315789473684211	6.052631578947368	0.8541296492215251	1.0608569471580214	1.0820933753815094	0.7795837451073361	0.9066272073001426	0.9277840569801684	0.8408757105561215	-1.0657894736842106	0.4083142824928504	9.0	-0.25	0.39471377125562335	Tapia	-1.0789473684210527	0.44633400043858884	213.26315789473685	98.48739445660718
4.7	6.3	0.8776912297253755	1.0397207708399179	1.0230495469130791	0.9654498814978489	0.3453864349879482	0.7123872394613538	0.9851443923020675	-1.575	0.3227590238862424	8.0	-1.0875	0.31792231264099724	TJBot	-0.1	0.38830761002071534	175.4	35.65323393023711
5.095238095238095	5.523809523809524	0.862007991713405	1.0397207708399179	1.0662436612053456	1.106305161838772	0.9263068845930298	0.9319322817553739	0.978443207913015	-1.4761904761904763	0.33889799623463673	8.0	-1.119047619047619	0.4307573004045919	Human Support Robot	0.7380952380952381	0.39060731441445645	242.28571428571428	144.0625169848146
5.294117647058823	4.294117647058823	1.266268528456413	0.9502705392332347	1.0896885212448775	1.1615560497657462	1.050379400889578	1.206463561513366	1.2747692646909448	-0.7205882352941176	0.3842201082631294	10.0	-0.4411764705882353	0.3699808555897877	TIAGo	1.1764705882352942	0.34813568200294503	190.52941176470588	119.70416275972579
4.2631578947368425	5.105263157894737	1.2530841975524791	0.9908353864438493	1.0935595164412018	1.2792318409111232	0.8115379120548651	1.326870579224087	1.0659649122807018	0.6578947368421053	0.30634732015423294	15.0	0.3157894736842105	0.3120644099331595	Albert Hubo	1.6578947368421053	0.237914377881622	190.1578947368421	68.80278430664839
4.777777777777778	5.0	1.1426468527350695	1.0986122886681096	1.0525314961271124	1.0214683210282136	0.5288485182593111	1.0052944809676678	0.751161579307696	-1.3055555555555556	0.3919222745302654	9.0	-1.0555555555555556	0.4035668303477471	MiRo	-0.08333333333333333	0.4819947940398127	167.66666666666666	43.39715445025267
5.761904761904762	5.095238095238095	0.974428607498318	1.0549201679861442	1.0924042538951653	0.9837705242811682	0.7089648165537633	0.7786484016122639	0.8932736298457364	-0.8333333333333334	0.3297080639101922	5.0	-0.40476190476190477	0.3367106681916599	Snow	-0.10714285714285714	0.40819045119214203	136.57142857142858	25.902093609075955
6.5	6.055555555555555	1.044759374019004	1.0986122886681096	1.0849647426056876	1.017705993986514	1.1368333754147044	1.1232550737852531	1.1951545844597948	-1.375	0.37411990345408497	6.0	-0.8194444444444444	0.40983033204376196	Farnese	-0.6527777777777778	0.4392147124295138	163.33333333333334	40.141472042985384
6.277777777777778	5.666666666666667	0.9507396501424253	1.0296530140645737	1.0879724606512118	0.8794777944865445	0.6387590092479517	1.1644135105405689	1.0724311828622426	-1.625	0.3800157871152068	10.0	-0.5416666666666666	0.38869196402966005	Loomo	0.5138888888888888	0.4930049748007889	166.5	38.76078285563514
2.25	4.25	1.36294379541993	0.7356219397587946	1.0983945518369125	0.9630909669010065	1.068580859192031	0.7693566690492298	0.9335077030099682	0.1125	0.36338340203564606	8.0	-0.25	0.3834856581412139	Geminoid HI	0.675	0.3962264346305026	152.7	44.948191284961325
6.3	6.7	0.6049487146596981	1.0986122886681096	1.0772636420022015	0.9654498814978489	0.9267145134687835	1.1766445602018614	0.8469162638034156	-1.925	0.33192753350693877	9.0	-1.4375	0.35814232069807106	Pillo	-2.6625	0.1339401802111674	181.4	51.99522823450142
5.9411764705882355	5.470588235294118	0.9069111804765428	1.0789922078775833	1.08598288603019	1.055901523666701	1.0206948579666624	1.0117017764287388	1.1244871187687373	-0.8235294117647058	0.4351134479641218	7.0	-0.6617647058823529	0.3837109965088937	Cruzr	1.25	0.40016983851107424	164.0	45.10787501351947
3.625	3.75	1.3801425047194704	1.0888999753452238	1.0937734114426692	1.2118628910345701	0.9467699474177099	0.6746773920425475	0.98	-0.078125	0.4161050373398637	10.0	-0.265625	0.420449436046101	Mahru	1.78125	0.2920435390672725	275.75	108.25363190212141
4.722222222222222	5.722222222222222	0.9213070504402944	1.0986122886681096	1.0906497252296834	1.2356116270720754	0.6575896215611184	1.162315196421142	1.0606602402481589	-0.3888888888888889	0.3602304551195115	9.0	0.06944444444444445	0.37587647343950964	Chip CANdroid	1.8472222222222223	0.2712943290915911	238.38888888888889	125.00239397329923
6.052631578947368	6.052631578947368	1.3937985147734044	1.0123308391031736	1.0641174143508585	1.2582632262639541	0.7711967811286206	1.0200525638391227	1.19265279242836	-2.1710526315789473	0.32700433901012343	13.0	-1.7236842105263157	0.3233442294863025	Olly	-2.289473684210526	0.24686815093911443	135.6315789473684	34.961835763982535
5.555555555555555	4.555555555555555	0.8565781173770484	0.8979457248567797	1.055252610663434	1.0049475285911678	1.029967954320961	0.5444444444444445	0.8963659383448462	-0.3611111111111111	0.4079803000636855	10.0	-0.3055555555555556	0.40310750658548805	Wakamaru	1.4166666666666667	0.3606302353750538	162.55555555555554	37.07316525844967
5.611111111111111	5.388888888888889	0.9913216752204107	1.0296530140645737	1.098577618142573	0.7944807798263184	0.7432273730861743	0.8165599058757449	0.7599311974360584	-0.6527777777777778	0.4077153245056686	10.0	0.16901408450704225	0.3824868214730723	Robovie	1.5277777777777777	0.28019647599095593	204.44444444444446	59.51057743565226
5.55	6.35	0.756102332255433	1.0114042647073516	1.0898448230516815	0.9900068048676286	0.969368649661917	0.8797046154967676	0.9135299954744664	-1.025	0.353301553209153	6.0	-0.525	0.3268248575307576	Simon	0.05	0.4502937374647797	144.0	36.28550170087511
5.5	4.85	1.1310852729731928	1.0281838593329258	1.0844228306943942	0.8472146313532051	0.8303409572357358	1.028078534784289	0.9630909669010065	-0.35	0.3568936115987508	12.0	-0.775	0.27928925417924694	Darwin-OP	1.4	0.28697438910118794	180.65	42.945986077985516
5.555555555555555	4.555555555555555	1.1450858029011666	1.0986122886681096	1.094820374349196	0.9796440893291012	1.2197042393025241	1.1069932846098873	0.9742898275765274	-0.2222222222222222	0.3574770609540808	6.0	0.1111111111111111	0.29709798949759264	Reddy	1.2253521126760563	0.2952568899482483	139.77777777777777	26.449704820896653
6.238095238095238	4.904761904761905	0.9263068845930297	1.0821955300387671	1.0947916346872582	0.8436218215395913	1.0555335670224377	0.9481490740736219	0.6267943132408836	-0.9523809523809523	0.38468842611285453	8.0	-0.5357142857142857	0.349916656743669	Miko2	-0.2261904761904762	0.45046169730704155	164.14285714285714	55.81557297624621
4.05	4.25	1.5106997333059027	1.0096137581740383	1.0982040969302695	1.3222834316757546	0.8093787090953419	0.6729817390186984	0.6558643954836685	0.4875	0.35839363397666535	15.0	0.225	0.4171839971763059	Nadine	1.025	0.3995453509928503	136.7	25.912020880380272
5.529411764705882	5.117647058823529	0.9926348147393005	0.9502705392332347	1.098250019845843	1.0907335394032949	1.1249303246397608	1.200941960169392	1.1464375391367243	0.07352941176470588	0.35609875744795	10.0	0.3235294117647059	0.3493268511457521	Roboy	1.3970588235294117	0.3054198243107793	197.64705882352942	64.1914172167172
3.210526315789474	4.2105263157894735	1.166591687341307	0.7298712099831165	0.9358018664205348	1.1761809648391106	0.7378739249604683	0.6385003499908393	0.4335905196021095	-0.7368421052631579	0.3598873161188807	15.0	-1.3289473684210527	0.3505626400534629	MarsCat	0.3026315789473684	0.46423880338622125	230.21052631578948	98.28574101588778
5.25	5.0	1.1463993976565796	0.9596147939120492	1.0946769145302926	1.2221598655012793	0.8093787090953419	1.0678710744181377	0.8811399315360576	-0.3375	0.41857552708561446	12.0	-0.625	0.391041797638053	HRP-2	0.9625	0.39572430033420986	159.1	42.31940074195161
4.533333333333333	5.4	1.4288232920833843	1.0789922078775833	0.9274099167530607	1.3642000504976453	1.08988398974896	1.0626892511192743	1.1294490298863031	-1.4833333333333334	0.4856066004188682	7.0	-1.0666666666666667	0.4427910133251143	Cody	1.35	0.44269058670312333	160.0	57.02924816852021
6.333333333333333	4.866666666666666	0.8525579810846362	1.0437570363314086	0.9834432177838216	0.9690499356471666	0.9914442887917494	1.1423328956326364	0.675361960564687	-1.4666666666666666	0.3766359476165771	15.0	-1.45	0.38214415546434255	Aisoy KiK	-0.8666666666666667	0.5533441498273457	229.06666666666666	75.42198234231479
4.666666666666667	4.222222222222222	1.0927252679682824	1.0042424730540764	0.989822149402579	1.0146173495525652	1.0616461368888184	0.6992268787968277	0.7676927868360222	-0.3194444444444444	0.4335541885352205	7.0	0.05555555555555555	0.3690371373983241	MiP	1.7916666666666667	0.20709474407790113	176.38888888888889	30.386978372511383
5.388888888888889	6.833333333333333	0.7962346026666138	0.9949236325717752	1.0501305853744423	1.1107671362990816	0.6639228940890425	1.1596117848868694	0.8467508921447072	-1.5416666666666667	0.32878652451659834	11.0	-1.7638888888888888	0.3232300583337281	Chili	-0.875	0.386780744267088	157.88888888888889	52.575818813333946
3.8666666666666667	4.066666666666666	1.2897572553693106	0.9949236325717752	1.0910879296452682	1.0797662298438078	1.1677144013314742	1.1822058478398194	1.0097269157769562	-0.5166666666666667	0.4321188022514864	11.0	-0.95	0.4269846991794124	iPal	1.5333333333333334	0.31828354468117703	241.66666666666666	134.96169754580168
5.588235294117647	4.352941176470588	1.1267014047046011	0.9502705392332347	1.0841589603897346	1.0899715878332505	1.1281751808803122	0.9393110189449598	1.133318305077103	-1.0294117647058822	0.43133444048928954	10.0	-0.7647058823529411	0.4098978441290173	Yumi	-0.5735294117647058	0.5225192764483683	198.88235294117646	76.96329266600459
3.9	4.65	1.3130768206171737	1.0670895187820832	1.0904266823305937	1.3101864873287874	0.8925393696167073	1.0439354688666798	0.76935666904923	-0.0125	0.34560417658789944	11.0	0.05	0.3285193297204899	Kaspar	0.475	0.4025388024774755	188.6	91.7092400969384
6.2105263157894735	4.842105263157895	0.8900586332234307	0.9556998911125343	1.0864334634930888	0.815172224512779	0.4714765970802121	0.8610234628096797	1.1014249144200718	-1.631578947368421	0.23591971818314247	7.0	-1.605263157894737	0.3324321126052347	Vortex	-0.40789473684210525	0.42404299514213756	152.42105263157896	47.111181395674556
5.6521739130434785	6.217391304347826	0.6856017059933862	1.0789922078775833	1.0907302790208537	0.9188977010793843	0.7656642604644249	0.8713262799697987	1.0414793766439	-1.7282608695652173	0.28599174400011823	7.0	-1.1195652173913044	0.30996528955119385	EMYS	-1.5869565217391304	0.33570700699064243	220.6086956521739	63.18223989474034
4.333333333333333	4.166666666666667	1.123255073785253	0.8675632284814612	1.0634956401784725	1.3066666666666669	0.8271677798051085	1.0146173495525652	0.9374419371998007	0.09722222222222222	0.4131320395866907	12.0	0.06944444444444445	0.37389975196553726	Asimo	1.7222222222222223	0.2673389160259836	131.61111111111111	33.90717393346072
4.578947368421052	5.157894736842105	0.9510687966470558	1.0789922078775833	1.0578640479619612	1.1147630719928687	0.9756165431529041	1.0542537208716332	0.9695378762297718	-1.118421052631579	0.3859248127200979	7.0	-1.2236842105263157	0.31711340089097323	Kuri	-0.10526315789473684	0.4324317970219893	221.78947368421052	147.88674358037724
6.55	6.15	1.0475606752933466	0.9596147939120492	1.0950420956543758	0.8820000000000001	1.0631270657333192	1.1185022880714428	0.9461468674243139	-1.1	0.34229928425283046	12.0	-0.575	0.35969971851531934	ApriPoko	-0.0625	0.4119261728453291	221.9	80.19300003051849
3.1666666666666665	3.0	1.0978195858779596	1.0608569471580214	1.0809312810989289	1.065907818305215	1.17781341665157	0.9895612020229066	0.8165599058757449	-0.6944444444444444	0.3745185981818364	9.0	-0.3194444444444444	0.35457169408779005	Qrio	1.7777777777777777	0.23487658376729423	174.0	43.4650838157608
5.55	5.15	0.9354009554027731	1.0114042647073516	1.0966204313665529	1.0590779505131611	1.0439354688666798	0.8472146313532051	1.0602704719477056	-0.4875	0.3842577219458315	6.0	0.225	0.3481673268702851	Olivia	1.1625	0.30094886920372366	240.5	183.58633932667325
6.842105263157895	7.315789473684211	0.7350879705229231	1.0114042647073516	1.0776569034645136	0.7229235130103882	1.0188927538405945	1.0491946229013691	0.9143046374948887	-1.3157894736842106	0.3614402351597846	6.0	-1.0526315789473684	0.3419313429634269	Tega	-1.013157894736842	0.4182245178600392	166.57894736842104	53.460898162855365
5.578947368421052	7.0	0.807155137011887	1.0670895187820832	1.0740922213659423	0.9750103818373802	0.8637655826904462	0.8541296492215253	0.9296937345897444	-1.3026315789473684	0.3860155065261135	11.0	-0.9868421052631579	0.3352501062876118	Keepon	-1.368421052631579	0.383981110120014	143.6315789473684	35.031164801589306
5.444444444444445	4.833333333333333	1.017705993986514	0.9950269901795212	1.049521509483625	0.8114188690023977	0.5367031341214102	1.0685219431834956	0.6575896215611183	-1.1805555555555556	0.3319021681327922	9.0	-0.6666666666666666	0.33117262664956976	Moxie	-0.3472222222222222	0.3510711062437805	158.55555555555554	45.70428707233189
5.0	4.0	1.1091962584994963	0.936888307539016	1.0512711553286862	1.2067695763721906	0.9828426455646145	1.0146173495525652	0.927343524844971	-0.5277777777777778	0.4145868876122019	9.0	-0.1388888888888889	0.4097926597750221	KK-X1	1.5555555555555556	0.2903703703703704	241.77777777777777	98.29401443961403
4.411764705882353	4.176470588235294	1.2603498168761138	0.6277052571971504	1.052334577736321	1.4067536064793151	0.9050771822791429	1.0777071008190071	0.9241526559437511	-0.5735294117647058	0.4544917231810245	15.0	-0.5147058823529411	0.46385763654539275	Sophia	1.5	0.3611577883652598	218.52941176470588	57.72713262262772
5.823529411764706	5.529411764705882	1.3352482500544072	0.8675632284814612	1.086604591716835	1.3883250220254646	0.628855168961353	1.0823225699063659	1.2675800446323588	0.25	0.4689916850990447	12.0	0.5294117647058824	0.35412046349568	Aila	1.9852941176470589	0.286769195244781	198.94117647058823	67.0792704792448
6.368421052631579	6.7894736842105265	0.8685434611585113	1.0123308391031736	1.079912444044103	1.0830214338991684	0.8187904057399888	1.030432111052369	1.1995725102920813	-1.9210526315789473	0.3216210172371788	13.0	-1.4605263157894737	0.34299183544736805	Aido	-1.25	0.4095982255469268	180.31578947368422	76.97362570218199
4.052631578947368	4.315789473684211	1.171143764112833	0.8675632284814612	1.0882338481120768	1.2311904220469327	0.8927115709496298	1.1137018979570257	0.8913860890441688	-0.5789473684210527	0.38643468850424145	12.0	-0.2236842105263158	0.40547529703283214	Alfa KIKI	1.736842105263158	0.3208036816916347	308.94736842105266	147.19689770172886
4.555555555555555	4.5	1.065907818305215	0.9949236325717752	1.0902006434003597	1.1340692215529808	0.8049464002868675	0.8467508921447072	0.7905204521898397	-0.8888888888888888	0.3581673938679767	11.0	-0.5972222222222222	0.362494779064621	Aeolus	1.3055555555555556	0.31426965324699907	209.66666666666666	81.42495996053768
5.157894736842105	5.157894736842105	0.8513564936896244	0.9922819748525737	1.0897756695609073	0.7533587457614915	0.9284210526315787	1.1502606392985386	1.031578947368421	-1.0921052631578947	0.32860613325832433	14.0	-0.2236842105263158	0.3253946598331137	Fable	1.4078947368421053	0.28056679220287234	187.68421052631578	52.77547768029093
6.0625	5.5625	0.7370388388680749	1.0789922078775833	1.0964679826935102	0.7478187726091574	1.0101608782763267	1.0037029357998977	1.148716493889303	-0.75	0.38737901337062647	7.0	-0.6875	0.35681739355551323	Vector	0.265625	0.40684522950562463	167.6875	36.60083254403739
5.3125	4.0625	0.8290272914687429	1.0789922078775833	1.0979602339497374	1.0076819521390004	1.0195258293278628	0.9504610723222703	1.3801425047194704	-0.15625	0.4292282488937995	7.0	-0.359375	0.4207281793839514	Pepper	1.265625	0.3069908032359998	211.6875	88.18833337191869
5.5625	6.9375	0.7037089242009085	0.9596147939120492	1.0939761860608685	1.2392092572819706	1.2937696858405674	1.2424342705618943	1.1446658901181603	-0.453125	0.4219802458419818	12.0	-0.265625	0.43793147668497684	Domgy	0.125	0.48712044519297276	143.3125	35.2385610222192
5.85	4.85	1.1039461275948113	1.0608569471580214	1.097941841780257	1.2819106627875518	0.6049487146596984	0.924530150941547	0.8911224146517339	-2.025	0.3533015532091531	9.0	-1.4	0.3543618207425851	Jelly	-1.9375	0.3488024826101443	156.65	43.66916554226672
4.7894736842105265	5.157894736842105	1.0835671741373298	1.0821955300387673	1.0834405637575162	1.0553746714497088	1.172657196272304	1.1205815664606535	1.06263202789861	0.11842105263157894	0.4314897338708345	8.0	0.27631578947368424	0.39886017710545485	Robina	1.5921052631578947	0.3286061332583243	214.0	76.44382056728965
4.95	5.65	0.8911224146517339	1.0281838593329258	1.0785336659586058	0.9797420713207072	0.7977414170149701	0.5845512899021915	1.160423153309534	-0.0875	0.39987385120185087	12.0	0.075	0.39622643463050267	ARI	1.325	0.35969971851531934	160.75	28.36102319808129
5.894736842105263	5.631578947368421	1.2824628122801462	1.0821955300387673	1.0809193731764073	1.140453436683611	0.6920041951420401	1.075351989872958	1.1921569899573696	-0.7631578947368421	0.3925907125249767	8.0	-0.47368421052631576	0.4165996874775071	Tico	0.10526315789473684	0.44605941782235875	196.78947368421052	89.17443622107324
3.210526315789474	2.9473684210526314	0.8274094896284662	1.0888999753452238	1.0985411816723567	1.0338688035652945	0.9634208569543483	0.8658164733876412	0.9634208569543481	-0.21052631578947367	0.45599376151532495	10.0	-0.2894736842105263	0.4493822848808326	Surena	2.039473684210526	0.23478561627609823	136.52631578947367	37.594051362080044
4.315789473684211	4.947368421052632	1.0542537208716332	1.0986122886681096	1.08532862979526	0.936662575609734	1.0258319447279136	1.0520082364886165	1.0857473919838596	-0.7631578947368421	0.369912079804439	6.0	-0.6447368421052632	0.30883677535635085	M1	1.1710526315789473	0.3370204849271533	369.42105263157896	237.86718830503978
3.5	4.65	1.2004605256668004	0.8675632284814612	1.0946614690704832	1.0688173493706907	0.4607590990619948	0.969368649661917	1.1680211786111632	0.375	0.31446969249833917	12.0	0.45	0.25905202180257153	Kodomoroid	1.2875	0.3326839293909461	124.4	24.025374025239056
6.428571428571429	6.666666666666667	0.88001010095213	1.0549201679861442	1.0822261285898624	0.9130461835708713	1.087243200842285	0.8755442751670403	0.9063430795111627	-0.5	0.3324488264714168	10.0	-0.6547619047619048	0.35154289554392565	Sawyer	0.7976190476190477	0.3802399339987943	169.0	38.23471511597805
3.0454545454545454	3.8636363636363638	1.3481900937648297	1.0346012329101812	1.0913547474551293	1.2797292241143599	0.5607708193600395	1.0627082197529945	0.7235168166822651	-1.0568181818181819	0.43572417580582784	14.0	-0.8181818181818182	0.41852043423143775	Pleo	-0.17045454545454544	0.4523300739215272	201.22727272727272	58.28824825209212
6.95	6.15	0.9672806156817597	0.9950269901795212	1.0656824603469977	0.8820000000000001	1.241853538275072	1.2057123685976991	0.928077129281148	-1.85	0.31394434220097034	9.0	-1.2625	0.33725342381508894	Elli-Q	-1.7875	0.34768210606098204	198.55	54.8915073461901
4.1	3.15	1.1130660357768536	0.9556998911125343	1.097963992312108	1.180290419212242	1.0144675554460236	0.9838608160015103	0.9879623900789575	-0.0125	0.4236357478719189	7.0	0.1	0.4064342505252233	Manav	1.6	0.2784821358723033	184.55	54.95537783942245
5.0	4.3	1.182002226376031	1.0397207708399179	1.0869324712678812	1.1981424219006247	1.0650272049898168	0.8948018304571541	1.1096548538788276	-0.275	0.43133222404545657	8.0	-0.15	0.35857154097892374	Quori	1.475	0.3358824012954533	174.7	63.23705916128943
5.052631578947368	6.2105263157894735	1.1761809648391108	1.0361987848192837	1.0577749325163808	1.1559004622941877	0.7188229495143696	0.8853968649678637	1.094424831830369	-1.0263157894736843	0.31998425843334505	11.0	-0.8552631578947368	0.35116125332198844	ECCE	1.6973684210526316	0.3073597584917517	256.36842105263156	90.97883018193978
5.842105263157895	5.578947368421052	0.9977856677877874	1.0789922078775833	1.057930880095729	0.864449753556281	0.903899694002317	0.963420856954348	0.7938616458247643	-0.75	0.4223887517651583	14.0	-0.631578947368421	0.3959202574631899	Talk-Torque 2	1.2236842105263157	0.3334703289217446	173.3684210526316	45.51105539862221
6.235294117647059	5.529411764705882	1.0473430436014708	1.077556327066801	1.081140795212746	1.000600473310673	0.5596058889144846	1.0747050058844996	0.6045395926649401	-1.4305555555555556	0.41253369463747847	12.0	-0.3194444444444444	0.38077338431001534	Mung	-1.4027777777777777	0.45496098941134006	134.44444444444446	28.21516572787694
5.555555555555555	5.888888888888889	1.0007747180613733	1.0608569471580214	1.0978892053374454	1.1450858029011666	1.1441718058395518	1.229954034956012	1.2577103379227061	-1.1805555555555556	0.3778428536452085	9.0	-0.7638888888888888	0.3878436957574795	Photon	0.06944444444444445	0.4920018692390357	165.72222222222223	51.37216164716165
2.95	3.5	1.1508001792803035	0.8239592165010823	1.0983107574317963	1.068580859192031	1.037892376306581	0.9226145913709181	0.827902358850048	-0.0625	0.39859587538633656	12.0	-0.1125	0.36503150120914224	Romeo	1.5375	0.323072703698409	204.15	58.053604722387036
4.611111111111111	4.777777777777778	0.9448526607212581	1.0114042647073516	1.0714579374452087	0.8842232127158798	1.2197042393025241	0.5073086747762826	1.0487571923525754	-1.9722222222222223	0.3079174427951483	12.0	-1.625	0.33877724709334917	Furby	-2.0277777777777777	0.3266036461844237	149.27777777777777	49.168502286918475
4.2631578947368425	3.9473684210526314	1.1655777004592789	1.0608569471580214	1.0707074728477677	1.0791935249084708	0.7673542221871215	0.42393864722172603	1.052570056681662	-0.6973684210526315	0.34986296340462875	9.0	-0.8157894736842105	0.37675680722689847	PALRO	1.0526315789473684	0.3590108472638776	154.0	39.05847551993703
6.157894736842105	5.052631578947368	0.854129649221525	0.9002560512685369	1.0928811948491686	0.6227563112543627	0.9634208569543481	1.1615129009805927	1.0206319746008918	-0.9210526315789473	0.3474659688434263	8.0	-0.631578947368421	0.3680621520567468	Musio	-0.3815789473684211	0.4141874665799711	218.05263157894737	148.79691474245317
5.5	5.111111111111111	1.0616461368888181	0.9950269901795212	1.0979078316116488	1.017705993986514	1.1303731686319827	0.9955341092461254	1.209367576314382	-1.2777777777777777	0.3776385001065022	9.0	-0.2222222222222222	0.36970588540211285	Temi	-0.7361111111111112	0.42695181905644863	155.66666666666666	34.41282098820167
4.473684210526316	4.473684210526316	1.3183778050826103	1.0608569471580214	1.0910008269752545	1.1152932803805136	0.8973353392060271	1.0900947462782042	1.1533403252367336	0.27631578947368424	0.4119842134440739	9.0	0.2631578947368421	0.38661581562386815	BHR-5	1.7105263157894737	0.25741922921834354	149.78947368421052	42.665528280058076
6.055555555555555	6.722222222222222	1.1405084928958071	0.9950269901795212	1.0969145891465133	1.1032065233947415	1.1079379526395223	1.1426468527350695	1.2499225829330676	-1.5972222222222223	0.3236119390123464	9.0	-0.8055555555555556	0.3956858183001267	Babyloid	-1.3888888888888888	0.37037342591332195	222.38888888888889	86.83192819440255
5.947368421052632	5.2105263157894735	1.0229463357916244	1.0361987848192837	1.0766993738950386	1.1559004622941877	0.731863884937435	1.0791935249084708	0.9485790834842839	-2.0789473684210527	0.27235236881786024	11.0	-1.3026315789473684	0.3978936147003772	Jibo	-2.210526315789474	0.2612660529615201	162.68421052631578	79.93675613399002
6.666666666666667	5.777777777777778	0.9965844356601931	1.0608569471580214	1.0791739590546543	0.82336468940847	0.7580933925753319	0.5981605791352123	1.122012534606494	-1.1111111111111112	0.44490732069217176	9.0	-0.2361111111111111	0.35596229026668924	Hub	-1.0416666666666667	0.48914856582069677	198.05555555555554	79.7475245293221
4.555555555555555	5.166666666666667	1.077621442741471	0.8305178252872478	1.0470917856328024	0.9796440893291012	0.7803083017318437	1.1229445678847008	0.47020661723368085	-1.7083333333333333	0.35792305323496143	13.0	-0.5138888888888888	0.3925913642101677	Bocco Emo	-1.5	0.39636153841638383	144.61111111111111	52.61502441775312
5.777777777777778	6.666666666666667	0.7599311974360583	0.936888307539016	1.084779642970065	0.9965844356601931	0.9597749600068803	0.8889432989883367	0.9303470744901312	-1.0277777777777777	0.39065970284808665	9.0	-0.5972222222222222	0.3784960435362108	Cutii	-0.16666666666666666	0.5019529760081684	177.44444444444446	52.82388700663242
