COMPETENCE	COMPETENCE_SD	DISCOMFORT	DISCOMFORT_SD	FEMININE	FEMININE_SD	IDENTIFY	IDENTIFY_SD	LIKEABILITY	LIKEABILITY_SD	MASCULINE	MASCULINE_SD	ROBOT	ROLE	ROLE_SD	TIMESPENT	TIMESPENT_SD	WARMTH	WARMTH_SD
0.8125	0.2571770729964084	0.025	0.35499646124996787	-0.15	0.607866155627943	2.9	0.827902358850048	4.25	0.7772007801280045	-0.6	0.6422355691767543	iCat	2.45	0.7453291748934616	104.9	19.74486569372296	-0.3125	0.37732187436590525
0.7777777777777778	0.3012264596156274	-1.4305555555555556	0.40710901846428316	-0.6111111111111112	0.7622222222222221	3.2222222222222223	0.9178940881212757	6.666666666666667	0.7261394021622495	-1.2352941176470589	0.7400534338595561	Domgy	2.5555555555555554	0.9923764600641585	106.61111111111111	35.715760600399776	-0.6388888888888888	0.4461547916133604
1.013157894736842	0.2741299042479207	-0.15789473684210525	0.42852860955639743	0.8947368421052632	0.7326712364073426	2.8947368421052633	1.0372941099240973	4.315789473684211	1.1321288477537712	-1.8421052631578947	0.6747013520330389	Robina	3.473684210526316	1.042410965852606	127.73684210526316	50.330294124090116	-0.5394736842105263	0.34299183544736805
0.5	0.38737901337062647	0.1875	0.42306860776356353	-1.5	0.659323417164181	2.3	0.753758861342692	4.0	1.0545340702239818	-0.45	0.7977414170149703	Cody	2.95	0.8704625509644738	187.4	131.10244917701013	-1.7125	0.29439530715519224
0.7794117647058824	0.28778988076227324	-0.7647058823529411	0.4876505858016463	-1.588235294117647	0.630174908438057	3.823529411764706	1.3470182372514077	5.764705882352941	1.2181138633490076	-0.11764705882352941	0.8714054193337856	Kirobo	2.6470588235294117	1.0884460845134833	136.76470588235293	61.006714203066785	-1.2205882352941178	0.38852062362857187
-0.08	0.3941890876216641	0.33783783783783783	0.4291743083347763	0.7894736842105263	0.8422806834833384	3.210526315789474	1.2412333147245223	4.315789473684211	1.1121082383312495	-1.6842105263157894	0.654237601355496	Flobi	3.736842105263158	1.3967644976391649	88.26315789473684	19.887785053562876	-0.6666666666666666	0.4121009297445182
0.5657894736842105	0.26131629160306924	0.4342105263157895	0.457478697071023	-1.4210526315789473	0.7237408377632352	2.789473684210526	0.8940350877192982	3.473684210526316	0.8786942942033	-0.631578947368421	0.7818554849743179	Nexi	3.736842105263158	0.8973353392060274	111.73684210526316	29.56757128222913	-0.9473684210526315	0.30491564898519646
0.6578947368421053	0.28380757831232833	0.07894736842105263	0.3416753104730416	-1.4210526315789473	0.641461857686108	3.473684210526316	1.1051758250097146	4.368421052631579	1.0514461160977013	1.0	0.449654838386301	REEM-C	4.105263157894737	1.110512291699371	143.21052631578948	41.716935857449606	-0.75	0.36857299498414003
0.25	0.31920885032131674	-0.2638888888888889	0.3830371854340517	-2.0	0.5489097929389798	3.0	0.9374419371998007	4.666666666666667	0.9895612020229066	-1.0555555555555556	0.8305336849810264	Loomo	3.2777777777777777	0.9213070504402943	198.66666666666666	158.54151834936764	-1.3472222222222223	0.3594152427220641
0.5714285714285714	0.348105986414738	-0.9047619047619048	0.42338144958400314	0.6666666666666666	0.803967937448033	2.9047619047619047	1.072724464985197	5.380952380952381	1.0944303439588001	-1.7619047619047619	0.618399367543158	Leka	2.3333333333333335	0.9305291206858839	138.42857142857142	51.114764990166975	-0.6785714285714286	0.38505050173826405
1.0	0.3261010096766196	0.029411764705882353	0.446477472126223	-0.8823529411764706	0.7680267260343966	3.588235294117647	1.2806213349230942	5.235294117647059	0.897703721902911	0.17647058823529413	0.8101411727120054	Sanbot Max	4.0588235294117645	1.133318305077103	119.58823529411765	28.19000119677274	-0.7941176470588235	0.41681419465740543
0.8157894736842105	0.3131282371486794	0.19736842105263158	0.36657310091525147	-0.47368421052631576	0.6928579945971118	3.6842105263157894	1.1420075415654247	5.7368421052631575	1.1881831222671981	-0.47368421052631576	0.7983174056785277	Leonardo	3.5789473684210527	1.1247942939733473	111.15789473684211	34.79083160022052	0.42105263157894735	0.33280045854937174
0.38235294117647056	0.2795419110483554	-0.75	0.40016983851107424	-1.1176470588235294	0.803964656903631	3.6470588235294117	1.0487963112168848	5.411764705882353	1.1155860253386092	-1.1764705882352942	0.6771996071753715	TJBot	2.8823529411764706	1.0480038696143459	107.58823529411765	34.49342004350363	-0.9705882352941176	0.3576222730894259
0.47368421052631576	0.32102184130997424	1.1973684210526316	0.36657310091525136	-1.3157894736842106	0.6368369822422139	1.894736842105263	0.6340458644313703	3.1578947368421053	0.9025906423465652	0.5263157894736842	0.676451553033259	ECCE	3.4210526315789473	0.9977856677877874	106.47368421052632	19.045634474901444	-1.1066666666666667	0.3104774916634531
0.39436619718309857	0.3369219218851517	-0.5555555555555556	0.3885992748751219	-0.5555555555555556	0.6575896215611183	4.111111111111111	1.2465700800257467	5.055555555555555	0.9029555280014037	-0.16666666666666666	0.6387590092479518	Tapia	3.1666666666666665	1.1562990318167667	169.44444444444446	86.57985882133414	-0.2916666666666667	0.38389607446241797
1.1547619047619047	0.22500411518870458	-1.1097560975609757	0.3153058741701647	0.5714285714285714	0.7101924621772139	3.9047619047619047	1.0021931506007764	6.095238095238095	0.6183993675431579	-1.0476190476190477	0.7707773853570028	Emiew 3	3.619047619047619	1.034274839897232	109.66666666666667	22.48101460739212	-0.43902439024390244	0.3562947959641607
1.1111111111111112	0.28951842612727674	-0.041666666666666664	0.4737566166188326	-0.7222222222222222	0.8504494091542802	2.5555555555555554	1.0655806017761522	4.222222222222222	1.253266117884285	0.0	0.7922830417853545	Gemini	3.0555555555555554	1.1907697540317863	135.77777777777777	44.46241481143594	-1.1527777777777777	0.3900664655736991
0.6176470588235294	0.31582332414514475	0.3382352941176471	0.519799879096731	-1.1176470588235294	0.7494117647058824	3.4705882352941178	1.077707100819007	4.0588235294117645	1.000969426300096	0.4117647058823529	0.9059946454465693	Reddy	4.25	1.3389349000853876	71.70588235294117	14.308320515915176	-0.7647058823529411	0.45777290768366735
0.8	0.3126457704460078	-1.1166666666666667	0.37840259767333245	1.5333333333333334	0.7619110475931192	3.8	1.3416646376796253	5.2	1.1185991239045379	-1.7333333333333334	0.7019262386066247	Wakamaru	3.466666666666667	1.266860336071467	148.86666666666667	51.93035465997812	-0.25	0.40702456928298564
0.8026315789473685	0.3137843253853822	-0.3815789473684211	0.39613018631246194	-1.0	0.7030227134826545	2.526315789473684	0.8259792215070195	4.526315789473684	0.9870628836855561	-0.5263157894736842	0.7245572405470655	Amigo	3.1052631578947367	1.02640809301525	140.31578947368422	29.64467063427195	-1.4342105263157894	0.35423797397698464
0.8472222222222222	0.31666763455559255	-1.1549295774647887	0.42703673671771075	-1.2777777777777777	0.8203945417095436	3.888888888888889	1.1739580432414156	6.555555555555555	1.0772977840939117	-1.6666666666666667	0.7922830417853546	ApriPoko	3.111111111111111	1.3055986920978255	90.66666666666667	17.16605131202452	-0.4788732394366197	0.42741358933117374
0.9736842105263158	0.23908854603965	-1.3157894736842106	0.36510194659025685	-1.3333333333333333	0.6169213486858728	2.8421052631578947	0.8108090947438991	5.684210526315789	0.8873977643896604	-0.9473684210526315	0.6265420987762396	Olly	2.789473684210526	1.0229463357916244	106.05263157894737	19.902256668494022	-1.3289473684210527	0.33898820210495634
0.5	0.3324091571405111	-0.6617647058823529	0.5035633002453205	-0.35294117647058826	0.7691076931084593	3.0	1.1148410596292613	4.235294117647059	1.2410864199281628	-1.1764705882352942	0.6114393931436616	Pillo	2.3529411764705883	0.9498654066010823	107.23529411764706	22.461871515355043	-0.5735294117647058	0.40827016269624145
1.1527777777777777	0.23625288953168672	-0.3611111111111111	0.43266304205016665	-1.1666666666666667	0.6952255476401189	4.055555555555555	1.2524310709612239	5.277777777777778	1.1182766334424652	-0.1111111111111111	0.866293869879361	Ami	5.0	1.0747050058844998	125.27777777777777	67.7002601158451	-0.9295774647887324	0.40255781186705575
1.3098591549295775	0.2664810289156234	-0.4166666666666667	0.4014700994354881	-1.5555555555555556	0.6947237608207647	3.2777777777777777	0.9870912647020669	4.944444444444445	1.1694937424599026	0.5	0.7803083017318437	RoboThespian	4.166666666666667	1.156299031816767	111.94444444444444	17.932550695235253	-0.8194444444444444	0.42579313046594475
0.6447368421052632	0.32966967235504213	-0.5789473684210527	0.3949465001850959	-1.8421052631578947	0.5030233004056573	2.8947368421052633	0.8195121250566122	4.947368421052632	0.7564912280701754	-0.15789473684210525	0.7229235130103882	Cozmo	2.0526315789473686	0.6781972373631472	130.05263157894737	27.196363760347896	-1.0921052631578947	0.318325338743088
0.475	0.3304776656598748	-0.6962025316455697	0.4373265049806697	-0.8	0.7993239248528128	3.15	1.037865319322614	5.3	0.9115913211752869	-0.3	0.7537588613426921	PaPeRo	2.25	0.8750957842310448	110.2	23.03997342834725	-0.7625	0.3969359165847807
0.6666666666666666	0.24650770653818527	0.75	0.3806246895840937	-1.5555555555555556	0.6947237608207647	3.1666666666666665	1.0892091032433742	2.8333333333333335	0.8271677798051085	1.0555555555555556	0.6810357782818223	Geminoid DK	3.611111111111111	0.9913216752204107	126.05555555555556	27.2464616265894	-0.5416666666666666	0.3924864843941748
1.118421052631579	0.3050734616919692	-0.618421052631579	0.47127340885412505	-1.0555555555555556	0.6628715507626324	3.4444444444444446	1.3016000843184374	4.882352941176471	1.2302226131959104	0.15789473684210525	0.864449753556281	AR-600	4.105263157894737	1.1305611633907455	104.78947368421052	40.734409961093384	-0.8157894736842105	0.4447626736093393
1.015625	0.33962610667318316	-1.765625	0.39157433859547586	-0.9375	0.8850572015412337	2.3125	0.8895670763541854	5.75	1.0042011750640407	-1.9375	0.48897810107747497	Kuri	2.0625	0.7894679115286024	113.25	19.566897045776063	-1.296875	0.38171992523099885
1.3235294117647058	0.2895041276646443	-0.5147058823529411	0.4323388117645099	-0.17647058823529413	0.9087414773544563	3.2941176470588234	0.9620325225242978	5.0588235294117645	1.1081138312356624	-0.8823529411764706	0.9489903576759554	Cruzr	3.0588235294117645	0.9428422758306001	107.17647058823529	19.14377150781038	-0.7058823529411765	0.4391382212540505
0.9436619718309859	0.27296744387632466	0.19718309859154928	0.4427580820785161	-1.2222222222222223	0.5386488920469559	3.611111111111111	1.1441718058395518	4.5	1.1343766823751005	0.5555555555555556	0.7798612617056176	Roboy	4.388888888888889	1.1331463385397824	98.27777777777777	16.35238844904256	-0.6197183098591549	0.4101387087365966
1.15625	0.2533513166502939	-0.71875	0.41647466604937383	-1.4375	0.644339131720763	4.0625	0.9876265741665723	5.25	0.971799019002043	-0.125	0.8174829254078236	Manav	3.375	1.288678263441526	102.75	21.161722834715828	-0.453125	0.42640226357379873
-0.17105263157894737	0.34288976213644107	-1.605263157894737	0.34997550577652436	-1.5789473684210527	0.6920041951420401	3.0	0.9360311885642016	6.578947368421052	0.6920041951420401	-0.5789473684210527	0.811537912054865	Pleo	2.3684210526315788	0.9504469797798979	141.78947368421052	96.2454619719811	-1.0394736842105263	0.39859680162275113
0.6710526315789473	0.3448239882661911	-1.3157894736842106	0.4425138924117545	0.0	0.5192166839694972	2.6842105263157894	0.9948187100813786	4.2631578947368425	0.9924387576048123	-1.5263157894736843	0.587587625993767	Cutii	2.263157894736842	0.9578821411677497	95.26315789473684	20.362211737710098	-0.8947368421052632	0.43854080163530473
-0.05	0.3211276226050945	0.0375	0.460239852549733	-0.45	0.7587717221376857	2.05	0.7316396869900834	2.7	1.0064637416012039	-1.05	0.6589399780987962	Mung	2.6	0.8339854851696664	101.4	20.271106406591826	-1.225	0.34470202711907566
1.3875	0.1913315104079827	-0.2375	0.4467388743718191	1.9	0.5301352359738528	3.4	1.1050902320863358	5.1	1.2387970395763617	-1.9	0.6343162087094881	Nadine	4.8	1.1250360462061462	162.4	60.52885268678854	-0.2875	0.42178975435043453
1.0985915492957747	0.31992757156476437	-1.2112676056338028	0.4617911694782451	-0.7222222222222222	0.8049464002868676	2.888888888888889	0.9881505652372995	5.055555555555555	0.9699851386533839	-1.5294117647058822	0.6557308949073146	Mabu	2.6666666666666665	1.0629592433114152	116.88888888888889	42.59562654800025	-0.5571428571428572	0.4258131045423567
0.6805555555555556	0.32169800242899216	-1.2638888888888888	0.37323851837408145	0.2777777777777778	0.9075781974347824	3.4444444444444446	1.1986508998311145	5.666666666666667	1.2577103379227061	-1.5	0.5073086747762826	MarsCat	2.5555555555555554	0.8417942589713846	105.88888888888889	27.582325158467373	-0.5833333333333334	0.41775247411550975
0.8068181818181818	0.28498292602447184	-1.1136363636363635	0.3555718217684896	-1.3636363636363635	0.7127272727272725	3.772727272727273	0.9020814620572402	5.454545454545454	0.9626844927113385	0.7727272727272727	0.5147338770542772	PALRO	2.727272727272727	0.9225882862932465	125.54545454545455	19.88460583746368	-0.9431818181818182	0.3498420238896245
1.2380952380952381	0.23008854978190627	-0.6547619047619048	0.40346301863666195	-1.2857142857142858	0.7668115805072326	3.4285714285714284	1.0351167405982122	5.619047619047619	0.7343144951434485	-1.2380952380952381	0.6883926528112023	Heasy	3.55	1.1398719534120656	119.28571428571429	34.93718630151356	-1.2048192771084338	0.3669887876854517
0.5492957746478874	0.3443269912681398	0.3055555555555556	0.43323358696887176	-2.2222222222222223	0.4057094345011988	3.611111111111111	1.1659099942715105	4.111111111111111	1.0616461368888184	1.2222222222222223	0.6639228940890425	Cosero	4.722222222222222	1.1942789062976857	90.66666666666667	22.247781823778105	-1.1388888888888888	0.32279990255870084
1.513157894736842	0.25658497045277995	-1.0789473684210527	0.4057449918314059	-1.631578947368421	0.6034712350627562	3.8421052631578947	1.06263202789861	5.7894736842105265	1.117411598111332	0.3684210526315789	0.7063784495610754	Mahru	3.6842105263157894	0.899966826788516	95.78947368421052	15.195834471584007	-0.7763157894736842	0.41997852523220525
0.9027777777777778	0.28850347480154404	-1.875	0.3630621970828377	-1.1666666666666667	0.5981605791352123	2.611111111111111	0.7944807798263185	6.166666666666667	0.8998605556461752	-1.2777777777777777	0.6299632846559586	Miko2	2.3333333333333335	0.6906963427646747	125.16666666666667	30.245813711302652	-1.0972222222222223	0.4306960294539294
1.3333333333333333	0.24046453808009624	-0.7631578947368421	0.39089291839972196	2.0526315789473686	0.3170229322156852	4.315789473684211	1.1321288477537712	5.2631578947368425	1.1881831222671981	-2.6315789473684212	0.26856297131187795	Erica	3.8947368421052633	1.110512291699371	113.47368421052632	20.545376641071442	0.13157894736842105	0.3598386794112975
1.4133333333333333	0.286498896229533	-1.5526315789473684	0.32701771971430516	0.47368421052631576	0.7398977577376495	4.315789473684211	1.1615129009805927	6.5	1.0601582918202215	-1.6842105263157894	0.47522348988994906	Snow	3.8421052631578947	0.9628070175438596	111.52631578947368	26.62151099247213	0.10526315789473684	0.3621175431145882
0.5	0.3607245794539405	-1.6265060240963856	0.3933219493909904	-0.23809523809523808	0.7990772456054825	3.3333333333333335	1.3205924596348582	6.904761904761905	0.9458494124918145	-1.1428571428571428	0.6801176368835027	Paro	2.7142857142857144	1.013429819967816	137.66666666666666	74.94000634581712	0.36904761904761907	0.41449322024567486
1.381578947368421	0.24995070953075196	-0.3684210526315789	0.3769890148342915	-1.1578947368421053	0.7533587457614915	3.4210526315789473	0.9750103818373802	5.421052631578948	1.1147630719928687	0.3684210526315789	0.8506617922326961	Kibo	3.789473684210526	1.0868358608205984	112.47368421052632	23.190726837790237	-0.6447368421052632	0.3820046102255334
1.0147058823529411	0.2953326030560197	-0.5882352941176471	0.43184399109872584	-0.23529411764705882	0.8977037219029111	3.1176470588235294	1.0067626007436188	5.588235294117647	1.02313379778311	-1.411764705882353	0.6301749084380569	Pepper	3.8823529411764706	1.2221992203630532	139.64705882352942	38.18892490588244	-0.5882352941176471	0.42407884392653866
1.0921052631578947	0.21007780305344784	-0.18421052631578946	0.3785180123820048	0.42105263157894735	0.5865806198963978	3.9473684210526314	1.1941389647088863	5.0	1.1706388519254887	-0.5263157894736842	0.769662059645172	Dreamer	4.421052631578948	1.041843667325772	130.31578947368422	38.64011022327831	-0.7105263157894737	0.37161153169068034
0.027777777777777776	0.26318725763014283	-0.528169014084507	0.3127449441673839	-1.8055555555555556	0.42641804098679065	2.25	0.6067564036195525	4.222222222222222	0.8194102064410433	-0.9444444444444444	0.5681931509531978	BIG-i	2.5833333333333335	0.6457054712138929	115.94444444444444	21.66114881305317	-1.7152777777777777	0.21231866986009287
0.8611111111111112	0.3111097607995388	0.2222222222222222	0.40964193605517774	-1.2222222222222223	0.8165599058757449	3.5	1.145390306510565	5.166666666666667	0.8857993694261795	-0.5	0.8998605556461752	Sawyer	3.8333333333333335	1.2197042393025241	105.05555555555556	20.114300003561173	-1.0704225352112675	0.3831597206676183
0.9210526315789473	0.32368236379897936	-0.013157894736842105	0.40857139388894964	-2.0526315789473686	0.5501754385964913	3.0	1.0808357173748544	5.052631578947368	1.3694078313477247	0.9473684210526315	0.8274094896284662	Darwin-OP	4.157894736842105	1.2829237153722157	127.47368421052632	28.186089651838824	-1.0263157894736843	0.4451560253034595
0.6666666666666666	0.3006792721345421	-0.1527777777777778	0.4263728683603118	-1.2777777777777777	0.9213070504402943	3.0	1.2375856740660807	5.388888888888889	1.1441718058395518	0.8888888888888888	0.7242158506980664	Aeolus	3.888888888888889	1.256600756464607	96.55555555555556	22.88819030598387	-1.1944444444444444	0.4450461012478816
1.4342105263157894	0.27374655027281386	-0.29333333333333333	0.4161249544530086	-1.1578947368421053	0.7826112661899102	3.1578947368421053	1.1440763975032873	4.894736842105263	0.9104167192264035	0.47368421052631576	0.7696620596451719	Nao	4.2105263157894735	1.1569229308375792	124.15789473684211	21.533028261834456	-0.18421052631578946	0.456569148194077
1.3157894736842106	0.28534517531776304	-0.42105263157894735	0.3999666482669618	-0.8947368421052632	0.8464816107080242	3.1052631578947367	1.069287408375922	5.473684210526316	1.1352577220234943	-0.9473684210526315	0.785627120394382	Olivia	3.6315789473684212	1.1630388655987374	126.0	44.7634346392427	-0.9210526315789473	0.4233924082458925
0.873015873015873	0.3533325568746806	-1.40625	0.3939064359380759	-1.25	0.8487048957087499	3.0	1.3025769331086232	5.8125	1.2929409305919586	-0.6875	0.942002963548063	Cobalt	2.9375	1.138217722289252	105.6875	22.477220088717967	-1.59375	0.4192801855841002
1.4	0.26650875324378287	0.29333333333333333	0.3764893446133733	-1.9473684210526316	0.6614272414188742	3.3684210526315788	1.1630388655987374	4.157894736842105	1.1826972527355395	1.4736842105263157	0.5681493827726715	HRP-4	4.7368421052631575	0.7765444206893675	105.73684210526316	20.275972216085695	-0.7368421052631579	0.40836786071645265
1.2105263157894737	0.2508768120150268	-1.355263157894737	0.32966967235504213	-0.5263157894736842	0.8122660754243763	3.736842105263158	1.1300381186422372	5.526315789473684	0.9870628836855561	-1.0526315789473684	0.8274094896284662	Autom	3.263157894736842	0.9924387576048123	105.26315789473684	17.570353258684484	-0.4605263157894737	0.38845623541009583
0.890625	0.30660867667963076	-1.015625	0.4552572608800264	0.125	1.1578248284318888	3.4375	1.1025	5.5	0.9467699474177099	-1.6875	0.7741121258146867	Buddy	3.5625	1.073070167013012	90.625	21.562876702023473	0.125	0.4469571602793717
1.125	0.2714418676254641	-1.325	0.38391585992245747	-0.5	0.9160165477705485	3.45	1.059077950513161	5.75	0.8275970288161159	-1.5	0.7456681920476284	Hub	2.95	0.979742071320707	104.05	23.347642815766893	-0.4625	0.41134288844588035
0.125	0.37697372255901335	-0.9625	0.46284092502176166	-0.6	0.8695910714691976	3.3	1.1472809044363157	5.75	1.0142183923437895	-1.6	0.7443111969430104	Blossom	2.95	1.0001661967156417	121.3	30.971427525178235	-0.189873417721519	0.4196887192702629
0.15	0.33610571253699334	-0.5125	0.4010729321145968	-1.45	0.5219677344333399	2.55	0.7316396869900835	4.65	0.8445255285786527	-0.35	0.7288709365211807	Otto	2.05	0.6434150661652406	119.35	29.57118217027125	-1.525	0.33766475608212354
0.3466666666666667	0.3554389533249567	-0.039473684210526314	0.47053004562651884	-1.6842105263157894	0.654237601355496	2.2777777777777777	0.8560208260473356	3.3684210526315788	1.1821972750117657	-0.631578947368421	0.8506617922326962	HEXA	2.263157894736842	0.7163513446624442	106.84210526315789	24.76472322985414	-1.48	0.34543482472578424
0.4939759036144578	0.3769055285599944	-0.9880952380952381	0.4007550743654154	-2.238095238095238	0.603427248675799	3.5238095238095237	0.9903893734845458	5.142857142857143	1.0236926622119877	1.1428571428571428	0.8368831061345027	Zeno	2.9523809523809526	0.9319322817553739	96.71428571428571	15.898477914567797	-0.9166666666666666	0.4111017266196161
1.0694444444444444	0.3228477259475741	-0.6388888888888888	0.42575687063672374	-1.2222222222222223	0.682570220583638	4.222222222222222	1.0695005927031094	5.277777777777778	1.0955937364914794	0.8333333333333334	0.5545981292497482	Romeo	3.8333333333333335	1.017705993986514	124.83333333333333	45.140461017971816	-0.3333333333333333	0.4056019760343421
0.9583333333333334	0.3537579886111024	-0.1111111111111111	0.45479128905254945	-2.2777777777777777	0.47020661723368085	3.8333333333333335	1.229954034956012	5.055555555555555	1.1368333754147044	1.3888888888888888	0.7944807798263185	REEM-B	4.764705882352941	1.1141370235251777	103.27777777777777	18.81554999764479	-1.3333333333333333	0.3652244363249657
1.03125	0.2668727586996048	-1.265625	0.32190411541557584	-1.0625	0.7894679115286024	3.875	1.1439165179330177	5.375	0.7564643635580814	-1.4375	0.7149915500666191	Amy-A2	2.3125	0.7315893087427308	113.875	26.5348309146048	-1.09375	0.3793515424687733
0.7638888888888888	0.24798549637608727	-0.22535211267605634	0.3868674896003032	2.2777777777777777	0.26541153422220465	4.333333333333333	0.9638539199925305	4.888888888888889	0.9087301905332728	-1.8888888888888888	0.7580933925753319	Geminoid F	4.722222222222222	0.85044940915428	100.5	19.81483889722235	-0.1111111111111111	0.3140730913681342
1.125	0.22427377655858888	-0.013888888888888888	0.3496610584489077	-2.0555555555555554	0.5816074686932733	3.888888888888889	1.0734062682428205	4.388888888888889	1.0527398289330236	1.7222222222222223	0.5444444444444444	HRP-2	5.166666666666667	0.9540351180831593	123.83333333333333	46.93506405565564	-1.125	0.37707936871253245
-0.09210526315789473	0.3914186807151282	0.9210526315789473	0.45518699825721864	-0.3684210526315789	0.8637655826904462	2.6842105263157894	1.006046600811315	3.8421052631578947	1.1731612397927957	-0.5263157894736842	0.7696620596451721	eMuu	2.473684210526316	0.9404419961090381	120.26315789473684	41.0520179951147	-0.4605263157894737	0.43221925256291804
0.5833333333333334	0.337270040541572	-1.5138888888888888	0.3378036598169622	-1.0555555555555556	0.8152776859182008	3.2777777777777777	1.0487571923525751	6.388888888888889	0.9525718731758369	-1.2777777777777777	0.7731246431661157	Aibo	2.764705882352941	1.0651714397590801	91.94444444444444	18.6295866465198	-0.4444444444444444	0.41799877593168155
1.1578947368421053	0.25543983947421134	-0.75	0.46151630433710034	-0.5263157894736842	0.8658164733876412	2.6842105263157894	0.8352321856464068	5.368421052631579	1.172657196272304	-1.263157894736842	0.5774385442551484	iPal	2.210526315789474	0.5315941170900174	100.3157894736842	27.52626023050759	-0.618421052631579	0.4077137253621295
0.631578947368421	0.24149223846585155	-0.9342105263157895	0.3813626237514322	-0.631578947368421	0.6034712350627564	3.3157894736842106	0.9485790834842839	5.368421052631579	0.7960926431392574	-1.0	0.5805019002039105	Photon	2.5789473684210527	0.7975765076946201	127.89473684210526	28.025236457266296	-1.0789473684210527	0.35127337974280837
0.5657894736842105	0.310193933337422	-0.5394736842105263	0.4532506999084369	-1.5263157894736843	0.6246520730559034	3.210526315789474	1.1761809648391108	4.315789473684211	0.9245924958985106	-1.2105263157894737	0.743086986992099	Dash and Dot	2.526315789473684	0.8658164733876411	92.78947368421052	13.939766517088396	-1.118421052631579	0.36282976765615504
0.8	0.27588348990108125	-0.975	0.40104486968417885	-0.35	0.8797046154967676	3.95	1.1328714332220253	5.45	1.0300433307186134	-1.3	0.7123872394613538	Sipro	3.8	1.0884991115244302	142.0	71.1111747528955	-0.25	0.4121537941108877
0.4027777777777778	0.3457537776014191	-0.16666666666666666	0.3888111033317775	-1.2222222222222223	0.7690543476814412	2.2777777777777777	0.9997287940152331	3.7777777777777777	0.9314709086922761	-0.7222222222222222	0.7399356190957975	Chili	2.5	0.9671047012955598	105.94444444444444	21.045800986017724	-1.0972222222222223	0.3985238913912216
1.0625	0.2025653347533827	-0.03125	0.4994199516298257	-1.3125	0.7093726688654796	2.1875	0.7637034219293944	3.3125	1.0234433301360657	-1.0625	0.7894679115286024	CB2	3.625	1.1155798193465734	111.375	19.53691305367014	-1.109375	0.40885737044259624
0.5526315789473685	0.2614669496101674	-0.7763157894736842	0.3800753976734167	-1.105263157894737	0.9104167192264035	2.7222222222222223	1.1927256871734928	4.842105263157895	1.08356717413733	-1.736842105263158	0.5576466401902567	Jibo	2.6666666666666665	1.1333568867825072	175.6315789473684	143.64251088409412	-1.1842105263157894	0.4153795272104794
0.6805555555555556	0.38271460510977984	-1.2361111111111112	0.40467471038812053	-1.0555555555555556	0.6810357782818222	3.6666666666666665	1.164413510540569	5.666666666666667	1.1091962584994963	-1.1666666666666667	0.6769269276365635	MiRo	2.888888888888889	0.894808394269193	86.72222222222223	15.778814004451457	0.056338028169014086	0.4129554136234722
1.4204545454545454	0.1960040265364014	-1.0454545454545454	0.3958147404915374	-1.5	0.601422556036179	4.0	1.1093432400490049	5.7272727272727275	1.0004208480825643	0.13636363636363635	0.7214242112391179	MiP	4.136363636363637	1.0096345791775727	108.27272727272727	27.9822726251321	-0.7159090909090909	0.3792239910239649
0.9736842105263158	0.33021340853185177	-0.32894736842105265	0.4228029193910269	-0.3157894736842105	0.7196449314290252	3.473684210526316	1.020631974600892	6.052631578947368	1.0107368201800058	-0.8333333333333334	0.848266854443075	Zenbo	3.526315789473684	0.9870628836855561	101.15789473684211	16.41241060644155	-0.19736842105263158	0.39621854413128504
